date,physical_risk_negative,physical_risk_neutral,physical_risk_positive,transition_risk_negative,transition_risk_neutral,transition_risk_positive
2015-02-12,30.88235294117647,18.75,3.6764705882352944,16.911764705882355,26.10294117647059,3.6764705882352944
2015-02-16,26.31578947368421,23.157894736842106,9.12280701754386,19.649122807017545,16.49122807017544,5.263157894736842
2015-02-23,27.049180327868854,24.18032786885246,3.278688524590164,20.081967213114755,19.672131147540984,5.737704918032787
2015-02-25,30.66202090592334,17.421602787456447,3.8327526132404177,22.299651567944252,20.209059233449477,5.574912891986063
2015-02-27,21.34831460674157,15.355805243445692,7.865168539325842,16.853932584269664,30.711610486891384,7.865168539325842
2015-03-02,24.778761061946902,22.123893805309734,5.3097345132743365,17.699115044247787,22.123893805309734,7.964601769911504
2015-03-12,30.685920577617328,21.660649819494584,6.137184115523466,15.162454873646208,21.660649819494584,4.693140794223827
2015-03-16,35.984848484848484,12.121212121212121,6.8181818181818175,20.833333333333336,18.560606060606062,5.681818181818182
2015-03-23,27.896995708154503,18.88412017167382,5.579399141630901,26.180257510729614,17.59656652360515,3.862660944206009
2015-03-25,34.50292397660819,18.128654970760234,3.8011695906432745,16.374269005847953,22.514619883040936,4.678362573099415
2015-03-27,34.01759530791789,20.821114369501466,6.451612903225806,16.715542521994134,18.475073313782993,3.519061583577713
2015-03-30,38.83495145631068,16.50485436893204,8.737864077669903,15.857605177993527,17.79935275080906,2.26537216828479
2015-04-07,27.77777777777778,15.873015873015872,6.349206349206349,24.206349206349206,23.015873015873016,2.7777777777777777
2015-04-13,28.57142857142857,23.809523809523807,9.523809523809524,15.714285714285714,16.19047619047619,6.190476190476191
2015-04-27,54.400000000000006,14.666666666666666,4.266666666666667,11.733333333333333,10.933333333333334,4.0
2015-04-28,48.45679012345679,15.123456790123457,2.1604938271604937,13.580246913580247,16.358024691358025,4.320987654320987
2015-04-29,38.907849829351534,20.13651877133106,1.7064846416382253,13.651877133105803,20.477815699658702,5.1194539249146755
2015-05-04,27.530364372469634,20.242914979757085,6.477732793522267,15.789473684210526,22.267206477732792,7.6923076923076925
2015-05-07,30.078125,17.1875,4.6875,19.53125,19.53125,8.984375
2015-05-13,31.61764705882353,19.852941176470587,7.352941176470589,16.911764705882355,17.647058823529413,6.61764705882353
2015-05-15,41.43426294820717,19.52191235059761,5.179282868525896,14.342629482071715,13.94422310756972,5.577689243027888
2015-05-18,30.165289256198346,19.421487603305785,6.198347107438017,17.355371900826448,19.421487603305785,7.43801652892562
2015-05-19,30.584192439862544,17.869415807560138,4.4673539518900345,19.243986254295535,23.02405498281787,4.810996563573884
2015-05-26,38.18770226537217,24.59546925566343,2.912621359223301,12.297734627831716,17.475728155339805,4.53074433656958
2015-05-29,36.74242424242424,18.560606060606062,1.1363636363636365,17.424242424242426,20.454545454545457,5.681818181818182
2015-06-08,24.6031746031746,22.61904761904762,5.158730158730158,16.26984126984127,23.41269841269841,7.936507936507936
2015-06-11,29.520295202952028,18.45018450184502,2.952029520295203,24.354243542435423,19.18819188191882,5.535055350553505
2015-06-17,32.64604810996563,21.649484536082475,4.4673539518900345,15.807560137457044,22.336769759450174,3.0927835051546393
2015-06-22,33.75,20.0,4.166666666666666,13.750000000000002,23.333333333333332,5.0
2015-06-30,35.294117647058826,16.99346405228758,8.169934640522875,16.013071895424837,18.30065359477124,5.228758169934641
2015-07-07,34.23076923076923,20.0,5.0,21.923076923076923,14.615384615384617,4.230769230769231
2015-07-15,20.401337792642142,18.729096989966553,4.682274247491638,25.08361204013378,26.08695652173913,5.016722408026756
2015-08-03,32.659932659932664,22.55892255892256,4.713804713804714,16.4983164983165,18.181818181818183,5.387205387205387
2015-08-18,31.343283582089555,19.776119402985074,4.104477611940299,18.65671641791045,19.029850746268657,7.08955223880597
2015-08-20,27.796610169491526,19.322033898305087,5.423728813559322,20.33898305084746,21.35593220338983,5.762711864406779
2015-08-24,35.051546391752574,13.058419243986256,4.4673539518900345,21.305841924398624,20.618556701030926,5.498281786941581
2015-09-01,21.1038961038961,18.181818181818183,7.792207792207792,22.4025974025974,25.324675324675322,5.194805194805195
2015-09-16,38.291139240506325,22.78481012658228,4.113924050632911,13.924050632911392,16.77215189873418,4.113924050632911
2015-09-21,32.27091633466135,14.342629482071715,3.5856573705179287,22.709163346613543,23.107569721115535,3.9840637450199203
2015-09-22,24.21875,23.4375,5.46875,20.3125,19.53125,7.03125
2015-10-12,18.51851851851852,20.74074074074074,2.5925925925925926,17.40740740740741,24.074074074074073,16.666666666666664
2015-10-19,32.66129032258064,19.35483870967742,6.854838709677419,16.129032258064516,20.161290322580644,4.838709677419355
2015-11-02,28.31050228310502,23.74429223744292,6.8493150684931505,15.068493150684931,23.28767123287671,2.73972602739726
2015-11-04,26.666666666666668,19.696969696969695,5.454545454545454,24.545454545454547,18.484848484848484,5.151515151515151
2015-11-09,33.0,17.666666666666668,5.333333333333334,15.333333333333332,26.333333333333332,2.3333333333333335
2015-11-17,35.018050541516246,26.714801444043324,4.693140794223827,8.664259927797833,19.494584837545126,5.415162454873646
2015-11-19,29.292929292929294,22.895622895622896,3.7037037037037033,17.50841750841751,20.875420875420875,5.723905723905724
2015-11-27,21.641791044776117,26.119402985074625,9.701492537313433,14.925373134328357,21.26865671641791,6.343283582089552
2015-11-30,22.195704057279237,35.32219570405728,9.069212410501192,12.887828162291171,15.274463007159905,5.250596658711217
2015-12-08,24.50592885375494,24.110671936758894,5.533596837944664,16.205533596837945,22.92490118577075,6.719367588932807
2015-12-16,28.3987915407855,18.731117824773413,5.13595166163142,21.75226586102719,20.84592145015106,5.13595166163142
2016-01-04,33.910034602076124,17.99307958477509,4.844290657439446,19.031141868512112,20.069204152249135,4.1522491349480966
2016-01-07,16.49484536082474,24.054982817869416,7.216494845360824,21.649484536082475,24.742268041237114,5.841924398625429
2016-01-12,25.816993464052292,14.052287581699346,5.555555555555555,24.509803921568626,25.816993464052292,4.248366013071895
2016-01-15,30.175438596491226,15.43859649122807,4.2105263157894735,24.561403508771928,21.75438596491228,3.8596491228070176
2016-01-21,33.48729792147806,14.780600461893764,9.006928406466514,19.861431870669747,17.551963048498845,5.311778290993072
2016-01-27,30.592105263157894,14.802631578947366,7.236842105263158,19.407894736842106,23.355263157894736,4.605263157894736
2016-02-01,28.880866425992778,19.494584837545126,4.693140794223827,20.938628158844764,23.104693140794225,2.888086642599278
2016-02-10,28.947368421052634,21.428571428571427,7.142857142857142,15.037593984962406,20.30075187969925,7.142857142857142
2016-02-16,29.545454545454547,19.805194805194805,6.1688311688311686,18.181818181818183,20.454545454545457,5.844155844155844
2016-02-23,21.241830065359476,19.28104575163399,5.555555555555555,24.509803921568626,23.52941176470588,5.88235294117647
2016-03-18,24.90842490842491,21.245421245421245,9.157509157509157,19.413919413919416,19.78021978021978,5.4945054945054945
2016-03-30,24.633431085043988,20.821114369501466,3.812316715542522,20.821114369501466,26.68621700879765,3.225806451612903
2016-03-31,25.308641975308642,16.049382716049383,3.3950617283950617,20.37037037037037,29.01234567901235,5.864197530864197
2016-04-05,27.743902439024392,18.597560975609756,2.7439024390243905,23.78048780487805,23.78048780487805,3.353658536585366
2016-04-11,24.596774193548388,22.983870967741936,5.241935483870968,20.967741935483872,21.774193548387096,4.435483870967742
2016-04-22,28.77906976744186,20.930232558139537,10.755813953488373,18.023255813953487,18.313953488372093,3.1976744186046515
2016-04-28,29.102167182662537,23.219814241486066,4.3343653250774,22.910216718266255,13.622291021671826,6.811145510835913
2016-05-06,24.305555555555554,18.40277777777778,3.8194444444444446,26.73611111111111,21.875,4.861111111111112
2016-05-18,31.197771587743734,15.87743732590529,4.178272980501393,20.334261838440113,21.448467966573816,6.963788300835655
2016-05-20,24.71042471042471,28.185328185328185,6.94980694980695,16.216216216216218,18.146718146718147,5.7915057915057915
2016-05-24,22.741433021806852,18.06853582554517,5.29595015576324,22.741433021806852,23.98753894080997,7.165109034267912
2016-06-14,29.074889867841406,18.502202643171806,7.488986784140969,17.62114537444934,20.704845814977972,6.607929515418502
2016-06-15,24.242424242424242,21.96969696969697,8.333333333333332,19.696969696969695,20.454545454545457,5.303030303030303
2016-06-17,19.81132075471698,25.0,3.7735849056603774,23.11320754716981,20.28301886792453,8.018867924528301
2016-06-22,26.545454545454543,16.727272727272727,5.090909090909091,19.636363636363637,24.363636363636363,7.636363636363637
2016-06-24,28.504672897196258,14.953271028037381,7.476635514018691,25.70093457943925,17.75700934579439,5.607476635514018
2016-06-30,20.967741935483872,18.14516129032258,6.048387096774194,22.983870967741936,27.419354838709676,4.435483870967742
2016-07-04,23.04147465437788,25.806451612903224,4.6082949308755765,22.119815668202765,20.276497695852534,4.147465437788019
2016-07-11,30.927835051546392,24.054982817869416,6.872852233676976,13.058419243986256,20.618556701030926,4.4673539518900345
2016-07-18,27.23404255319149,21.70212765957447,5.106382978723404,18.29787234042553,19.148936170212767,8.51063829787234
2016-07-21,32.86219081272085,14.840989399293287,7.06713780918728,19.081272084805654,23.32155477031802,2.8268551236749118
2016-07-29,26.16279069767442,19.186046511627907,7.55813953488372,21.511627906976745,20.348837209302324,5.232558139534884
2016-08-11,37.40053050397878,19.893899204244033,9.549071618037134,12.46684350132626,16.180371352785148,4.509283819628647
2016-08-16,31.833910034602077,25.259515570934255,10.034602076124568,11.072664359861593,16.955017301038062,4.844290657439446
2016-08-22,37.898089171974526,20.063694267515924,6.687898089171974,15.286624203821656,14.64968152866242,5.414012738853503
2016-08-25,50.78534031413613,18.586387434554975,3.664921465968586,10.99476439790576,13.350785340314136,2.6178010471204187
2016-08-30,37.81818181818182,20.363636363636363,7.2727272727272725,14.545454545454545,16.363636363636363,3.6363636363636362
2016-09-14,31.292517006802722,14.285714285714285,4.421768707482993,22.789115646258505,23.12925170068027,4.081632653061225
2016-09-19,28.000000000000004,25.2,8.0,14.799999999999999,18.0,6.0
2016-09-26,29.652996845425868,18.29652996845426,6.624605678233439,17.350157728706623,22.082018927444793,5.993690851735016
2016-10-04,37.15170278637771,23.52941176470588,7.739938080495357,11.145510835913312,14.241486068111456,6.191950464396285
2016-10-06,35.64356435643564,25.742574257425744,4.9504950495049505,13.366336633663368,16.08910891089109,4.207920792079208
2016-10-11,28.46441947565543,17.228464419475657,3.3707865168539324,21.34831460674157,22.09737827715356,7.490636704119851
2016-10-14,32.33333333333333,17.0,4.666666666666667,17.666666666666668,20.333333333333332,8.0
2016-10-26,30.272108843537417,20.068027210884352,5.1020408163265305,19.387755102040817,20.068027210884352,5.1020408163265305
2016-10-28,27.10843373493976,19.27710843373494,5.72289156626506,22.590361445783135,21.987951807228914,3.313253012048193
2016-11-02,32.73381294964029,17.985611510791365,4.316546762589928,23.381294964028775,17.985611510791365,3.597122302158273
2016-11-03,29.51388888888889,22.22222222222222,3.125,17.708333333333336,22.569444444444446,4.861111111111112
2016-11-04,27.55102040816326,28.57142857142857,4.081632653061225,11.224489795918368,21.428571428571427,7.142857142857142
2016-11-10,26.804123711340207,18.556701030927837,4.810996563573884,15.120274914089347,23.367697594501717,11.34020618556701
2016-11-11,30.115830115830118,20.84942084942085,6.563706563706563,16.602316602316602,19.305019305019304,6.563706563706563
2016-11-14,31.83098591549296,19.43661971830986,8.450704225352112,21.971830985915496,15.492957746478872,2.8169014084507045
2016-11-30,32.28915662650602,13.975903614457833,6.506024096385541,14.457831325301203,25.301204819277107,7.46987951807229
2016-12-06,29.36802973977695,15.985130111524162,2.973977695167286,20.44609665427509,27.137546468401485,4.089219330855019
2016-12-12,33.0166270783848,23.040380047505938,4.275534441805226,12.589073634204276,21.852731591448933,5.225653206650831
2016-12-16,30.967741935483872,16.129032258064516,9.67741935483871,14.516129032258066,24.193548387096776,4.516129032258064
2016-12-21,37.07865168539326,17.97752808988764,7.865168539325842,12.734082397003746,22.09737827715356,2.247191011235955
2016-12-27,20.98765432098765,17.901234567901234,6.172839506172839,22.22222222222222,28.39506172839506,4.320987654320987
2016-12-30,22.149837133550488,21.172638436482085,8.143322475570033,16.938110749185668,27.035830618892508,4.5602605863192185
2017-01-02,25.153374233128833,13.803680981595093,7.975460122699387,19.018404907975462,30.368098159509206,3.6809815950920246
2017-01-03,32.637075718015666,13.838120104438643,4.43864229765013,14.882506527415144,27.154046997389038,7.049608355091384
2017-01-05,22.96511627906977,14.534883720930234,5.232558139534884,27.61627906976744,24.709302325581394,4.941860465116279
2017-01-10,31.855955678670362,15.23545706371191,5.540166204986149,16.06648199445983,26.31578947368421,4.986149584487535
2017-01-12,32.62839879154079,13.595166163141995,3.625377643504532,22.356495468277945,23.26283987915408,4.531722054380665
2017-01-18,34.852546916890084,17.426273458445042,8.579088471849866,14.745308310991955,21.715817694369974,2.680965147453083
2017-01-25,28.52760736196319,19.32515337423313,5.828220858895705,20.245398773006134,20.552147239263803,5.521472392638037
2017-02-16,26.300578034682083,13.872832369942195,5.491329479768786,25.722543352601157,22.54335260115607,6.069364161849711
2017-02-28,26.2987012987013,18.83116883116883,4.870129870129871,20.454545454545457,23.7012987012987,5.844155844155844
2017-03-21,31.25,17.559523809523807,6.547619047619048,21.428571428571427,19.345238095238095,3.869047619047619
2017-03-24,22.26027397260274,22.945205479452056,5.821917808219178,20.54794520547945,21.91780821917808,6.506849315068493
2017-03-28,30.0,21.891891891891895,4.594594594594595,15.675675675675677,22.162162162162165,5.675675675675676
2017-04-18,40.229885057471265,13.026819923371647,5.747126436781609,20.689655172413794,18.773946360153257,1.532567049808429
2017-05-02,26.277372262773724,22.62773722627737,4.014598540145985,16.78832116788321,22.26277372262774,8.02919708029197
2017-05-22,29.427792915531338,14.441416893732969,8.174386920980927,21.25340599455041,20.708446866485016,5.994550408719346
2017-05-24,33.935018050541515,12.996389891696749,5.776173285198556,18.4115523465704,22.021660649819495,6.859205776173286
2017-05-26,31.153846153846153,21.923076923076923,6.923076923076923,19.230769230769234,13.846153846153847,6.923076923076923
2017-05-31,31.232876712328768,21.91780821917808,5.7534246575342465,19.45205479452055,17.26027397260274,4.383561643835616
2017-06-01,37.608695652173914,25.217391304347824,5.0,11.304347826086957,15.434782608695652,5.434782608695652
2017-06-02,34.27947598253275,23.580786026200872,6.986899563318777,16.812227074235807,13.537117903930133,4.8034934497816595
2017-06-05,33.46613545816733,21.51394422310757,5.577689243027888,15.139442231075698,19.12350597609562,5.179282868525896
2017-06-20,38.14713896457766,24.250681198910083,3.2697547683923704,11.716621253405995,18.80108991825613,3.8147138964577656
2017-06-22,36.84210526315789,22.807017543859647,5.513784461152882,15.288220551378446,16.541353383458645,3.007518796992481
2017-06-27,34.83870967741935,19.67741935483871,6.774193548387098,19.67741935483871,15.806451612903224,3.225806451612903
2017-06-29,33.153638814016176,24.528301886792452,4.8517520215633425,14.285714285714285,18.867924528301888,4.31266846361186
2017-07-20,25.617283950617285,26.543209876543212,4.62962962962963,17.901234567901234,19.444444444444446,5.864197530864197
2017-08-01,28.903654485049834,18.272425249169437,3.9867109634551494,16.27906976744186,26.245847176079735,6.312292358803987
2017-08-08,42.628205128205124,23.076923076923077,4.807692307692308,11.858974358974358,12.82051282051282,4.807692307692308
2017-08-22,33.11258278145696,22.185430463576157,4.966887417218543,16.55629139072848,19.205298013245034,3.9735099337748347
2017-09-11,50.103092783505154,15.463917525773196,4.948453608247423,11.54639175257732,15.670103092783505,2.268041237113402
2017-09-21,35.64356435643564,25.0,7.1782178217821775,12.871287128712872,14.108910891089108,5.198019801980198
2017-09-29,36.3013698630137,22.26027397260274,8.904109589041095,13.356164383561644,16.43835616438356,2.73972602739726
2017-10-03,29.844961240310074,22.48062015503876,8.527131782945736,17.829457364341085,17.441860465116278,3.875968992248062
2017-10-04,25.5663430420712,22.97734627831715,7.443365695792881,19.41747572815534,20.711974110032365,3.8834951456310676
2017-10-24,28.61635220125786,18.238993710691823,10.062893081761008,17.61006289308176,19.49685534591195,5.9748427672955975
2017-10-30,27.358490566037734,21.69811320754717,3.459119496855346,14.465408805031446,27.044025157232703,5.9748427672955975
2017-11-02,28.621908127208478,18.727915194346288,6.007067137809187,20.49469964664311,21.554770318021202,4.593639575971731
2017-11-13,33.89355742296919,19.047619047619047,8.96358543417367,15.126050420168067,19.88795518207283,3.081232492997199
2017-11-16,29.649595687331537,20.754716981132077,5.121293800539084,18.328840970350406,20.754716981132077,5.3908355795148255
2017-12-07,24.1635687732342,25.650557620817843,5.204460966542751,18.95910780669145,20.817843866171003,5.204460966542751
2017-12-12,29.09698996655518,20.401337792642142,10.367892976588628,16.05351170568562,18.394648829431436,5.68561872909699
2017-12-26,33.60655737704918,25.40983606557377,4.918032786885246,13.524590163934427,15.163934426229508,7.377049180327869
2017-12-27,43.89438943894389,18.48184818481848,7.590759075907591,9.570957095709572,15.841584158415841,4.62046204620462
2017-12-29,38.41059602649007,18.874172185430464,5.960264900662252,12.251655629139073,19.205298013245034,5.298013245033113
2018-01-02,33.44155844155844,25.649350649350648,10.064935064935066,7.467532467532467,19.155844155844157,4.220779220779221
2018-01-09,30.132450331125828,17.218543046357617,9.271523178807946,16.887417218543046,21.85430463576159,4.635761589403973
2018-01-25,35.79335793357934,17.712177121771216,5.535055350553505,15.867158671586715,17.712177121771216,7.380073800738007
2018-03-16,28.695652173913043,20.434782608695652,6.521739130434782,23.47826086956522,15.217391304347828,5.6521739130434785
2018-03-22,27.464788732394368,25.0,7.746478873239436,16.19718309859155,20.774647887323944,2.8169014084507045
2018-04-02,33.33333333333333,17.916666666666668,7.5,14.166666666666666,24.166666666666668,2.9166666666666665
2018-04-12,23.52941176470588,22.491349480968857,5.536332179930796,20.761245674740483,21.10726643598616,6.5743944636678195
2018-04-20,28.57142857142857,17.669172932330827,7.894736842105263,22.18045112781955,17.293233082706767,6.390977443609022
2018-05-02,29.08366533864542,20.717131474103585,5.577689243027888,17.928286852589643,21.115537848605577,5.577689243027888
2018-05-15,35.563380281690144,24.647887323943664,2.112676056338028,14.43661971830986,15.492957746478872,7.746478873239436
2018-05-23,27.7027027027027,16.216216216216218,6.418918918918918,18.243243243243242,21.95945945945946,9.45945945945946
2018-06-13,36.64383561643836,20.205479452054796,3.767123287671233,14.726027397260275,21.232876712328768,3.4246575342465753
2018-06-28,30.303030303030305,19.19191919191919,3.7037037037037033,18.181818181818183,21.21212121212121,7.4074074074074066
2018-07-04,24.253731343283583,22.01492537313433,6.343283582089552,18.65671641791045,20.8955223880597,7.835820895522389
2018-07-12,34.18803418803419,15.81196581196581,8.974358974358974,14.957264957264957,20.085470085470085,5.982905982905983
2018-07-16,31.746031746031743,20.634920634920633,5.952380952380952,13.88888888888889,23.41269841269841,4.365079365079365
2018-08-07,41.16094986807388,21.899736147757256,5.277044854881266,14.24802110817942,12.401055408970976,5.013192612137203
2018-08-16,39.51367781155015,21.27659574468085,5.47112462006079,13.37386018237082,15.80547112462006,4.5592705167173255
2018-08-27,27.85388127853881,19.63470319634703,6.8493150684931505,18.72146118721461,23.28767123287671,3.65296803652968
2018-08-30,25.573770491803277,11.80327868852459,6.885245901639345,24.262295081967213,23.934426229508198,7.540983606557377
2018-09-26,29.652996845425868,15.772870662460567,6.940063091482649,19.873817034700316,20.50473186119874,7.255520504731862
2018-10-08,33.17422434367542,21.241050119331742,4.77326968973747,15.035799522673033,20.047732696897373,5.727923627684964
2018-11-22,28.158844765342963,20.216606498194945,6.859205776173286,19.855595667870034,18.4115523465704,6.4981949458483745
2018-12-05,31.486880466472307,16.61807580174927,6.41399416909621,20.699708454810494,18.658892128279884,6.122448979591836
2018-12-26,39.2,17.599999999999998,6.800000000000001,13.600000000000001,16.400000000000002,6.4
2018-12-27,34.16370106761566,24.199288256227756,7.829181494661921,14.590747330960854,14.590747330960854,4.6263345195729535
2019-01-02,22.426470588235293,16.544117647058822,9.191176470588236,20.588235294117645,23.52941176470588,7.720588235294118
2019-01-04,31.48148148148148,15.555555555555555,6.666666666666667,20.0,17.77777777777778,8.518518518518519
2019-02-07,30.903790087463555,22.740524781341108,4.081632653061225,17.784256559766764,18.367346938775512,6.122448979591836
2019-02-19,30.708661417322837,18.89763779527559,2.7559055118110236,19.68503937007874,20.866141732283463,7.086614173228346
2019-02-21,30.685920577617328,20.216606498194945,5.415162454873646,20.577617328519857,16.967509025270758,6.137184115523466
2019-03-01,23.88663967611336,25.101214574898783,4.8582995951417,17.00404858299595,21.45748987854251,7.6923076923076925
2019-03-14,34.18181818181818,24.727272727272727,4.363636363636364,14.545454545454545,19.636363636363637,2.5454545454545454
2019-03-27,30.79584775086505,19.031141868512112,7.958477508650519,16.608996539792386,21.453287197231834,4.1522491349480966
2019-04-12,32.93650793650794,21.825396825396826,3.1746031746031744,12.3015873015873,25.793650793650798,3.968253968253968
2019-04-17,31.511254019292608,17.363344051446948,6.109324758842444,16.39871382636656,24.437299035369776,4.180064308681672
2019-04-22,39.166666666666664,17.5,4.166666666666666,17.083333333333332,17.916666666666668,4.166666666666666
2019-04-23,37.254901960784316,19.215686274509807,4.313725490196078,18.03921568627451,16.07843137254902,5.098039215686274
2019-04-24,34.45945945945946,25.33783783783784,6.081081081081082,15.202702702702704,15.202702702702704,3.7162162162162162
2019-04-26,27.6,21.6,6.4,22.8,16.0,5.6000000000000005
2019-05-02,34.41295546558704,23.076923076923077,4.8582995951417,17.813765182186234,13.360323886639677,6.477732793522267
2019-05-09,27.73109243697479,22.268907563025213,6.722689075630252,18.487394957983195,18.907563025210084,5.88235294117647
2019-05-13,29.739776951672862,21.561338289962826,5.947955390334572,17.100371747211895,20.074349442379184,5.5762081784386615
2019-05-16,32.50883392226148,20.141342756183743,7.773851590106007,20.848056537102476,14.840989399293287,3.8869257950530036
2019-05-22,30.917874396135264,17.874396135265698,6.280193236714976,23.18840579710145,16.908212560386474,4.830917874396135
2019-05-24,30.508474576271187,27.54237288135593,4.23728813559322,13.559322033898304,19.06779661016949,5.084745762711865
2019-05-31,35.79335793357934,19.18819188191882,4.059040590405904,14.391143911439114,20.29520295202952,6.273062730627306
2019-07-02,30.573248407643312,21.019108280254777,5.7324840764331215,17.197452229299362,19.426751592356688,6.050955414012739
2019-07-11,36.30573248407643,20.063694267515924,7.961783439490445,15.92356687898089,14.64968152866242,5.095541401273886
2019-07-15,35.46099290780142,22.69503546099291,6.028368794326241,16.666666666666664,14.184397163120568,4.964539007092199
2019-07-19,37.3134328358209,20.149253731343283,4.104477611940299,15.298507462686567,20.149253731343283,2.9850746268656714
2019-08-02,33.45323741007194,21.223021582733814,2.877697841726619,20.14388489208633,19.06474820143885,3.237410071942446
2019-08-08,35.311572700296736,20.178041543026705,5.637982195845697,22.551928783382788,13.056379821958458,3.2640949554896146
2019-08-16,27.555555555555557,24.0,6.222222222222222,17.77777777777778,19.555555555555557,4.888888888888889
2019-08-28,32.6797385620915,16.33986928104575,3.2679738562091507,20.915032679738562,19.934640522875817,6.862745098039216
2019-09-17,27.09677419354839,23.225806451612904,5.483870967741936,19.67741935483871,20.0,4.516129032258064
2019-09-20,33.146067415730336,33.98876404494382,5.8988764044943816,12.07865168539326,10.674157303370785,4.213483146067416
2019-09-23,33.33333333333333,23.737373737373737,6.565656565656567,12.121212121212121,16.161616161616163,8.080808080808081
2019-09-27,29.19254658385093,30.124223602484474,6.211180124223603,15.838509316770185,13.664596273291925,4.968944099378882
2019-10-03,30.76923076923077,18.803418803418804,5.555555555555555,22.64957264957265,17.52136752136752,4.700854700854701
2019-10-10,33.45454545454545,21.09090909090909,4.7272727272727275,15.272727272727273,20.727272727272727,4.7272727272727275
2019-10-22,29.433962264150942,21.88679245283019,4.905660377358491,15.09433962264151,23.0188679245283,5.660377358490567
2019-10-25,40.29304029304029,19.047619047619047,5.128205128205128,12.82051282051282,17.582417582417584,5.128205128205128
2019-10-30,27.941176470588236,18.014705882352942,10.294117647058822,19.11764705882353,19.485294117647058,5.147058823529411
2019-11-13,28.749999999999996,21.25,6.25,14.166666666666666,22.916666666666664,6.666666666666667
2019-11-25,29.957805907172997,16.877637130801688,8.438818565400844,22.78481012658228,16.033755274261605,5.9071729957805905
2019-12-06,30.8,21.6,4.3999999999999995,15.6,19.6,8.0
2019-12-11,34.40233236151604,19.533527696793,8.746355685131196,14.285714285714285,16.61807580174927,6.41399416909621
2019-12-26,39.130434782608695,17.874396135265698,6.280193236714976,14.975845410628018,17.391304347826086,4.3478260869565215
2019-12-27,31.196581196581196,18.803418803418804,7.264957264957266,16.23931623931624,19.65811965811966,6.837606837606838
2020-01-02,30.111524163568777,23.79182156133829,6.319702602230483,14.12639405204461,16.728624535315987,8.921933085501859
2020-01-09,32.3943661971831,17.253521126760564,4.929577464788732,15.140845070422534,24.295774647887324,5.985915492957746
2020-01-17,30.952380952380953,23.809523809523807,7.142857142857142,15.306122448979592,18.027210884353742,4.761904761904762
2020-01-29,37.280701754385966,16.228070175438596,7.017543859649122,15.350877192982457,18.859649122807017,5.263157894736842
2020-02-12,29.66101694915254,21.610169491525426,8.050847457627118,16.101694915254235,16.101694915254235,8.47457627118644
